character,tag,count,novel
Aischa,N,8,The_Mysteries_of_London1
Aischa,C,2,The_Mysteries_of_London1
Aischa,I,1,The_Mysteries_of_London1
Aischa,A,1,The_Mysteries_of_London1
Aischa,DC,0,The_Mysteries_of_London1
Aischa,DN,2,The_Mysteries_of_London1
Alberto of Castelcicala,N,2,The_Mysteries_of_London1
Alberto of Castelcicala,C,0,The_Mysteries_of_London1
Alberto of Castelcicala,I,1,The_Mysteries_of_London1
Alberto of Castelcicala,A,2,The_Mysteries_of_London1
Alberto of Castelcicala,DC,0,The_Mysteries_of_London1
Alberto of Castelcicala,DN,0,The_Mysteries_of_London1
Allen,N,15,The_Mysteries_of_London1
Allen,C,0,The_Mysteries_of_London1
Allen,I,1,The_Mysteries_of_London1
Allen,A,5,The_Mysteries_of_London1
Allen,DC,10,The_Mysteries_of_London1
Allen,DN,2,The_Mysteries_of_London1
Angelo III,N,11,The_Mysteries_of_London1
Angelo III,C,0,The_Mysteries_of_London1
Angelo III,I,0,The_Mysteries_of_London1
Angelo III,A,0,The_Mysteries_of_London1
Angelo III,DC,1,The_Mysteries_of_London1
Angelo III,DN,0,The_Mysteries_of_London1
Armstrong,N,24,The_Mysteries_of_London1
Armstrong,C,17,The_Mysteries_of_London1
Armstrong,I,12,The_Mysteries_of_London1
Armstrong,A,11,The_Mysteries_of_London1
Armstrong,DC,29,The_Mysteries_of_London1
Armstrong,DN,0,The_Mysteries_of_London1
Baron Griffin,N,5,The_Mysteries_of_London1
Baron Griffin,C,0,The_Mysteries_of_London1
Baron Griffin,I,0,The_Mysteries_of_London1
Baron Griffin,A,5,The_Mysteries_of_London1
Baron Griffin,DC,4,The_Mysteries_of_London1
Baron Griffin,DN,0,The_Mysteries_of_London1
Baron Ruperto,N,7,The_Mysteries_of_London1
Baron Ruperto,C,0,The_Mysteries_of_London1
Baron Ruperto,I,1,The_Mysteries_of_London1
Baron Ruperto,A,1,The_Mysteries_of_London1
Baron Ruperto,DC,1,The_Mysteries_of_London1
Baron Ruperto,DN,1,The_Mysteries_of_London1
Ben,N,9,The_Mysteries_of_London1
Ben,C,0,The_Mysteries_of_London1
Ben,I,7,The_Mysteries_of_London1
Ben,A,14,The_Mysteries_of_London1
Ben,DC,0,The_Mysteries_of_London1
Ben,DN,2,The_Mysteries_of_London1
Bill,N,93,The_Mysteries_of_London1
Bill,C,61,The_Mysteries_of_London1
Bill,I,36,The_Mysteries_of_London1
Bill,A,66,The_Mysteries_of_London1
Bill,DC,13,The_Mysteries_of_London1
Bill,DN,9,The_Mysteries_of_London1
"Bill;--""but",N,1,The_Mysteries_of_London1
"Bill;--""but",C,1,The_Mysteries_of_London1
"Bill;--""but",I,2,The_Mysteries_of_London1
"Bill;--""but",A,2,The_Mysteries_of_London1
"Bill;--""but",DC,0,The_Mysteries_of_London1
"Bill;--""but",DN,0,The_Mysteries_of_London1
Blister,N,4,The_Mysteries_of_London1
Blister,C,0,The_Mysteries_of_London1
Blister,I,0,The_Mysteries_of_London1
Blister,A,0,The_Mysteries_of_London1
Blister,DC,4,The_Mysteries_of_London1
Blister,DN,0,The_Mysteries_of_London1
Bob Fossett,N,5,The_Mysteries_of_London1
Bob Fossett,C,0,The_Mysteries_of_London1
Bob Fossett,I,1,The_Mysteries_of_London1
Bob Fossett,A,2,The_Mysteries_of_London1
Bob Fossett,DC,4,The_Mysteries_of_London1
Bob Fossett,DN,0,The_Mysteries_of_London1
Captain Fitzhardinge,N,25,The_Mysteries_of_London1
Captain Fitzhardinge,C,6,The_Mysteries_of_London1
Captain Fitzhardinge,I,7,The_Mysteries_of_London1
Captain Fitzhardinge,A,2,The_Mysteries_of_London1
Captain Fitzhardinge,DC,8,The_Mysteries_of_London1
Captain Fitzhardinge,DN,2,The_Mysteries_of_London1
Captain Smilax Dapper,N,14,The_Mysteries_of_London1
Captain Smilax Dapper,C,10,The_Mysteries_of_London1
Captain Smilax Dapper,I,7,The_Mysteries_of_London1
Captain Smilax Dapper,A,15,The_Mysteries_of_London1
Captain Smilax Dapper,DC,1,The_Mysteries_of_London1
Captain Smilax Dapper,DN,2,The_Mysteries_of_London1
Caroline,N,5,The_Mysteries_of_London1
Caroline,C,0,The_Mysteries_of_London1
Caroline,I,1,The_Mysteries_of_London1
Caroline,A,0,The_Mysteries_of_London1
Caroline,DC,0,The_Mysteries_of_London1
Caroline,DN,0,The_Mysteries_of_London1
Cherry,N,99,The_Mysteries_of_London1
Cherry,C,42,The_Mysteries_of_London1
Cherry,I,31,The_Mysteries_of_London1
Cherry,A,44,The_Mysteries_of_London1
Cherry,DC,15,The_Mysteries_of_London1
Cherry,DN,10,The_Mysteries_of_London1
Chichester,N,347,The_Mysteries_of_London1
Chichester,C,334,The_Mysteries_of_London1
Chichester,I,158,The_Mysteries_of_London1
Chichester,A,187,The_Mysteries_of_London1
Chichester,DC,71,The_Mysteries_of_London1
Chichester,DN,19,The_Mysteries_of_London1
Count Alteroni,N,73,The_Mysteries_of_London1
Count Alteroni,C,8,The_Mysteries_of_London1
Count Alteroni,I,14,The_Mysteries_of_London1
Count Alteroni,A,25,The_Mysteries_of_London1
