character,tag,count,novel
Annaple Bailzou,N,4,The_Heart_of_Midlothian2
Annaple Bailzou,C,0,The_Heart_of_Midlothian2
Annaple Bailzou,I,2,The_Heart_of_Midlothian2
Annaple Bailzou,A,3,The_Heart_of_Midlothian2
Annaple Bailzou,DC,0,The_Heart_of_Midlothian2
Annaple Bailzou,DN,1,The_Heart_of_Midlothian2
Archibald,N,88,The_Heart_of_Midlothian2
Archibald,C,36,The_Heart_of_Midlothian2
Archibald,I,18,The_Heart_of_Midlothian2
Archibald,A,47,The_Heart_of_Midlothian2
Archibald,DC,20,The_Heart_of_Midlothian2
Archibald,DN,10,The_Heart_of_Midlothian2
Argyle,N,26,The_Heart_of_Midlothian2
Argyle,C,2,The_Heart_of_Midlothian2
Argyle,I,6,The_Heart_of_Midlothian2
Argyle,A,7,The_Heart_of_Midlothian2
Argyle,DC,4,The_Heart_of_Midlothian2
Argyle,DN,6,The_Heart_of_Midlothian2
Benjamin Butler,N,5,The_Heart_of_Midlothian2
Benjamin Butler,C,0,The_Heart_of_Midlothian2
Benjamin Butler,I,0,The_Heart_of_Midlothian2
Benjamin Butler,A,2,The_Heart_of_Midlothian2
Benjamin Butler,DC,0,The_Heart_of_Midlothian2
Benjamin Butler,DN,3,The_Heart_of_Midlothian2
Bible Butler,N,3,The_Heart_of_Midlothian2
Bible Butler,C,0,The_Heart_of_Midlothian2
Bible Butler,I,0,The_Heart_of_Midlothian2
Bible Butler,A,0,The_Heart_of_Midlothian2
Bible Butler,DC,1,The_Heart_of_Midlothian2
Bible Butler,DN,0,The_Heart_of_Midlothian2
Black,N,3,The_Heart_of_Midlothian2
Black,C,0,The_Heart_of_Midlothian2
Black,I,0,The_Heart_of_Midlothian2
Black,A,1,The_Heart_of_Midlothian2
Black,DC,0,The_Heart_of_Midlothian2
Black,DN,0,The_Heart_of_Midlothian2
Braidwood,N,6,The_Heart_of_Midlothian2
Braidwood,C,0,The_Heart_of_Midlothian2
Braidwood,I,0,The_Heart_of_Midlothian2
Braidwood,A,1,The_Heart_of_Midlothian2
Braidwood,DC,7,The_Heart_of_Midlothian2
Braidwood,DN,0,The_Heart_of_Midlothian2
Butler,N,343,The_Heart_of_Midlothian2
Butler,C,125,The_Heart_of_Midlothian2
Butler,I,112,The_Heart_of_Midlothian2
Butler,A,158,The_Heart_of_Midlothian2
Butler,DC,85,The_Heart_of_Midlothian2
Butler,DN,38,The_Heart_of_Midlothian2
Campbell,N,5,The_Heart_of_Midlothian2
Campbell,C,0,The_Heart_of_Midlothian2
Campbell,I,0,The_Heart_of_Midlothian2
