character,tag,count,novel
Archibald Floyd,N,5,Aurora_Floyd2
Archibald Floyd,C,2,Aurora_Floyd2
Archibald Floyd,I,1,Aurora_Floyd2
Archibald Floyd,A,4,Aurora_Floyd2
Archibald Floyd,DC,0,Aurora_Floyd2
Archibald Floyd,DN,1,Aurora_Floyd2
Aurora,N,209,Aurora_Floyd2
Aurora,C,148,Aurora_Floyd2
Aurora,I,108,Aurora_Floyd2
Aurora,A,173,Aurora_Floyd2
Aurora,DC,72,Aurora_Floyd2
Aurora,DN,28,Aurora_Floyd2
CAPTAIN PRODDER,N,3,Aurora_Floyd2
CAPTAIN PRODDER,C,2,Aurora_Floyd2
CAPTAIN PRODDER,I,0,Aurora_Floyd2
CAPTAIN PRODDER,A,2,Aurora_Floyd2
CAPTAIN PRODDER,DC,1,Aurora_Floyd2
CAPTAIN PRODDER,DN,0,Aurora_Floyd2
Caliban,N,1,Aurora_Floyd2
Caliban,C,8,Aurora_Floyd2
Caliban,I,4,Aurora_Floyd2
Caliban,A,17,Aurora_Floyd2
Caliban,DC,0,Aurora_Floyd2
Caliban,DN,0,Aurora_Floyd2
Captain Bulstrode,N,10,Aurora_Floyd2
Captain Bulstrode,C,2,Aurora_Floyd2
Captain Bulstrode,I,14,Aurora_Floyd2
Captain Bulstrode,A,13,Aurora_Floyd2
Captain Bulstrode,DC,0,Aurora_Floyd2
Captain Bulstrode,DN,3,Aurora_Floyd2
Captain Prodder,N,47,Aurora_Floyd2
Captain Prodder,C,20,Aurora_Floyd2
Captain Prodder,I,20,Aurora_Floyd2
Captain Prodder,A,34,Aurora_Floyd2
Captain Prodder,DC,3,Aurora_Floyd2
Captain Prodder,DN,7,Aurora_Floyd2
Colonel Maddison,N,21,Aurora_Floyd2
Colonel Maddison,C,13,Aurora_Floyd2
Colonel Maddison,I,7,Aurora_Floyd2
Colonel Maddison,A,15,Aurora_Floyd2
Colonel Maddison,DC,3,Aurora_Floyd2
Colonel Maddison,DN,2,Aurora_Floyd2
Dives,N,1,Aurora_Floyd2
Dives,C,0,Aurora_Floyd2
Dives,I,0,Aurora_Floyd2
Dives,A,1,Aurora_Floyd2
Dives,DC,0,Aurora_Floyd2
Dives,DN,1,Aurora_Floyd2
Eliza,N,23,Aurora_Floyd2
Eliza,C,1,Aurora_Floyd2
Eliza,I,1,Aurora_Floyd2
Eliza,A,2,Aurora_Floyd2
Eliza,DC,2,Aurora_Floyd2
Eliza,DN,3,Aurora_Floyd2
Father,N,1,Aurora_Floyd2
Father,C,0,Aurora_Floyd2
Father,I,2,Aurora_Floyd2
Father,A,1,Aurora_Floyd2
Father,DC,5,Aurora_Floyd2
Father,DN,0,Aurora_Floyd2
God,N,10,Aurora_Floyd2
God,C,0,Aurora_Floyd2
God,I,0,Aurora_Floyd2
God,A,4,Aurora_Floyd2
God,DC,4,Aurora_Floyd2
God,DN,0,Aurora_Floyd2
Heaven,N,9,Aurora_Floyd2
Heaven,C,0,Aurora_Floyd2
Heaven,I,5,Aurora_Floyd2
Heaven,A,0,Aurora_Floyd2
Heaven,DC,2,Aurora_Floyd2
Heaven,DN,0,Aurora_Floyd2
Jarvis,N,4,Aurora_Floyd2
Jarvis,C,0,Aurora_Floyd2
Jarvis,I,0,Aurora_Floyd2
Jarvis,A,4,Aurora_Floyd2
Jarvis,DC,0,Aurora_Floyd2
Jarvis,DN,1,Aurora_Floyd2
John,N,189,Aurora_Floyd2
John,C,112,Aurora_Floyd2
John,I,116,Aurora_Floyd2
John,A,160,Aurora_Floyd2
John,DC,58,Aurora_Floyd2
