character,tag,count,novel
Alonzo,N,8,Melmoth_the_Wanderer2
Alonzo,C,5,Melmoth_the_Wanderer2
Alonzo,I,8,Melmoth_the_Wanderer2
Alonzo,A,9,Melmoth_the_Wanderer2
Alonzo,DC,0,Melmoth_the_Wanderer2
Alonzo,DN,0,Melmoth_the_Wanderer2
Angels,N,1,Melmoth_the_Wanderer2
Angels,C,0,Melmoth_the_Wanderer2
Angels,I,2,Melmoth_the_Wanderer2
Angels,A,1,Melmoth_the_Wanderer2
Angels,DC,0,Melmoth_the_Wanderer2
Angels,DN,0,Melmoth_the_Wanderer2
"Brother Clement,--Brother Justin,--why",N,1,Melmoth_the_Wanderer2
"Brother Clement,--Brother Justin,--why",C,0,Melmoth_the_Wanderer2
"Brother Clement,--Brother Justin,--why",I,0,Melmoth_the_Wanderer2
"Brother Clement,--Brother Justin,--why",A,3,Melmoth_the_Wanderer2
"Brother Clement,--Brother Justin,--why",DC,0,Melmoth_the_Wanderer2
"Brother Clement,--Brother Justin,--why",DN,2,Melmoth_the_Wanderer2
Brother St Joseph,N,1,Melmoth_the_Wanderer2
Brother St Joseph,C,2,Melmoth_the_Wanderer2
Brother St Joseph,I,1,Melmoth_the_Wanderer2
Brother St Joseph,A,2,Melmoth_the_Wanderer2
Brother St Joseph,DC,0,Melmoth_the_Wanderer2
Brother St Joseph,DN,0,Melmoth_the_Wanderer2
Butler,N,1,Melmoth_the_Wanderer2
Butler,C,3,Melmoth_the_Wanderer2
Butler,I,3,Melmoth_the_Wanderer2
Butler,A,3,Melmoth_the_Wanderer2
Butler,DC,0,Melmoth_the_Wanderer2
Butler,DN,0,Melmoth_the_Wanderer2
COLMAN,N,1,Melmoth_the_Wanderer2
COLMAN,C,1,Melmoth_the_Wanderer2
COLMAN,I,5,Melmoth_the_Wanderer2
COLMAN,A,7,Melmoth_the_Wanderer2
COLMAN,DC,0,Melmoth_the_Wanderer2
COLMAN,DN,0,Melmoth_the_Wanderer2
Elizabeth,N,1,Melmoth_the_Wanderer2
Elizabeth,C,1,Melmoth_the_Wanderer2
Elizabeth,I,6,Melmoth_the_Wanderer2
Elizabeth,A,5,Melmoth_the_Wanderer2
Elizabeth,DC,0,Melmoth_the_Wanderer2
Elizabeth,DN,0,Melmoth_the_Wanderer2
God,N,54,Melmoth_the_Wanderer2
God,C,7,Melmoth_the_Wanderer2
God,I,16,Melmoth_the_Wanderer2
God,A,16,Melmoth_the_Wanderer2
God,DC,4,Melmoth_the_Wanderer2
God,DN,3,Melmoth_the_Wanderer2
God God,N,1,Melmoth_the_Wanderer2
God God,C,1,Melmoth_the_Wanderer2
God God,I,0,Melmoth_the_Wanderer2
God God,A,1,Melmoth_the_Wanderer2
God God,DC,0,Melmoth_the_Wanderer2
God God,DN,0,Melmoth_the_Wanderer2
HENRY THE SIXTH,N,1,Melmoth_the_Wanderer2
HENRY THE SIXTH,C,1,Melmoth_the_Wanderer2
HENRY THE SIXTH,I,4,Melmoth_the_Wanderer2
HENRY THE SIXTH,A,3,Melmoth_the_Wanderer2
HENRY THE SIXTH,DC,0,Melmoth_the_Wanderer2
HENRY THE SIXTH,DN,1,Melmoth_the_Wanderer2
Juan,N,28,Melmoth_the_Wanderer2
Juan,C,7,Melmoth_the_Wanderer2
Juan,I,12,Melmoth_the_Wanderer2
Juan,A,7,Melmoth_the_Wanderer2
Juan,DC,1,Melmoth_the_Wanderer2
Juan,DN,9,Melmoth_the_Wanderer2
