novel,character,in_strength,out_strength,in_degree,out_degree,pagerank,gender
A_Tale_of_Two_Cities,Hundreds,1,0,1,0,0.007560057964471295,UNK
A_Tale_of_Two_Cities,the Bastille,1,0,1,0,0.0077285059274659704,UNK
A_Tale_of_Two_Cities,Charles Evrémonde,6,0,4,0,0.011536597650431853,M
A_Tale_of_Two_Cities,Carton,59,119,9,14,0.0320123939939887,M
A_Tale_of_Two_Cities,Cly,16,0,3,0,0.020847264429651943,M
A_Tale_of_Two_Cities,Lucie--,1,0,1,0,0.007520659690458025,UNK
A_Tale_of_Two_Cities,Mr. Barsad?--,1,0,1,0,0.007471061043185319,UNK
A_Tale_of_Two_Cities,Number One,0,1,0,1,0.007242421552648119,UNK
A_Tale_of_Two_Cities,Mr. Stryver,16,69,3,7,0.012127073199401832,M
A_Tale_of_Two_Cities,Mr. Cruncher,20,53,5,13,0.03687346537419842,M
A_Tale_of_Two_Cities,Monsieur the Marquis,5,0,3,0,0.017012042544434697,M
A_Tale_of_Two_Cities,Barsad,2,0,2,0,0.007962453446792523,M
A_Tale_of_Two_Cities,Darnay--,8,0,2,0,0.012024843294137439,UNK
A_Tale_of_Two_Cities,the Defarges,1,0,1,0,0.007520659690458025,UNK
A_Tale_of_Two_Cities,The Gorgon,0,1,0,1,0.007242421552648119,UNK
A_Tale_of_Two_Cities,Doctor Manette,77,10,7,7,0.035983528648902634,M
A_Tale_of_Two_Cities,La Guillotine,1,0,1,0,0.007476369071974673,UNK
A_Tale_of_Two_Cities,Lucifer,1,0,1,0,0.007560057964471295,UNK
A_Tale_of_Two_Cities,Solomon,8,8,2,1,0.010331214213654854,M
A_Tale_of_Two_Cities,Madame Defarge,27,55,6,20,0.03145292436930578,F
A_Tale_of_Two_Cities,Lord,2,0,2,0,0.008114571706041936,UNK
A_Tale_of_Two_Cities,Memory,2,0,1,0,0.007541184818918056,UNK
A_Tale_of_Two_Cities,Jupiter,1,0,1,0,0.0073918031857830874,UNK
A_Tale_of_Two_Cities,Courage,1,0,1,0,0.007520659690458025,UNK
A_Tale_of_Two_Cities,Mr. Crunches,1,2,1,1,0.007520659690458025,UNK
A_Tale_of_Two_Cities,Darnay,82,73,8,16,0.055270119854304085,M
A_Tale_of_Two_Cities,Lucie,46,18,6,8,0.02784195198465984,F
A_Tale_of_Two_Cities,George the Third,1,0,1,0,0.007560057964471295,UNK
A_Tale_of_Two_Cities,Mr. Stryver--,1,0,1,0,0.007520659690458025,UNK
A_Tale_of_Two_Cities,Defarge,6,38,3,11,0.010458965988763164,M
A_Tale_of_Two_Cities,Mam’selle,1,0,1,0,0.007520659690458025,UNK
A_Tale_of_Two_Cities,Mischief,1,0,1,0,0.007560057964471295,UNK
A_Tale_of_Two_Cities,The Vengeance,1,6,1,4,0.0077285059274659704,F
A_Tale_of_Two_Cities,Co.,1,0,1,0,0.01030068830938717,UNK
A_Tale_of_Two_Cities,Sainte Guillotine,1,0,1,0,0.007520659690458025,UNK
A_Tale_of_Two_Cities,Jacques Four,1,0,1,0,0.007476369071974673,UNK
A_Tale_of_Two_Cities,The gracious and merciful Heavens,1,0,1,0,0.007560057964471295,UNK
A_Tale_of_Two_Cities,Miss Manette--,6,0,1,0,0.011103150355801903,F
A_Tale_of_Two_Cities,Miss Manette,24,4,6,1,0.015987777974705807,F
A_Tale_of_Two_Cities,Aggerawayter,2,2,1,1,0.013635225899633084,UNK
A_Tale_of_Two_Cities,God,12,0,6,0,0.012533766283022208,M
A_Tale_of_Two_Cities,Monsieur Gabelle,4,1,2,1,0.009451024092034917,M
A_Tale_of_Two_Cities,the Old Un,1,0,1,0,0.007833908647681959,UNK
A_Tale_of_Two_Cities,Monsieur,9,0,3,0,0.01315013212289025,UNK
A_Tale_of_Two_Cities,Banker,1,0,1,0,0.007520659690458025,UNK
A_Tale_of_Two_Cities,Young Jerry,3,0,1,0,0.009016882837749639,M
A_Tale_of_Two_Cities,Ecod,1,0,1,0,0.007833908647681959,UNK
A_Tale_of_Two_Cities,Mr. Carton,32,28,4,4,0.01956681717971661,M
A_Tale_of_Two_Cities,Mrs. Cruncher,15,1,2,1,0.015019325245313058,F
A_Tale_of_Two_Cities,Heaven,3,0,3,0,0.009360706599345622,UNK
A_Tale_of_Two_Cities,Lead,1,0,1,0,0.007520659690458025,UNK
A_Tale_of_Two_Cities,old Foulon,1,0,1,0,0.0077285059274659704,UNK
A_Tale_of_Two_Cities,Tellson,14,1,4,1,0.014183803469086261,M
A_Tale_of_Two_Cities,Hark,1,0,1,0,0.007520659690458025,UNK
A_Tale_of_Two_Cities,Midnight Murder,1,0,1,0,0.007560057964471295,UNK
A_Tale_of_Two_Cities,Jacques Two,1,0,1,0,0.007476369071974673,UNK
A_Tale_of_Two_Cities,Monsieur Charles,1,0,1,0,0.01339878167284548,UNK
A_Tale_of_Two_Cities,Solomon John,4,0,1,0,0.009608369932783477,UNK
A_Tale_of_Two_Cities,Mr. Lorry,69,169,11,33,0.055327394465492494,M
A_Tale_of_Two_Cities,Mr. Barsad,32,9,4,5,0.018185918570531746,M
A_Tale_of_Two_Cities,Monsieur Manette,6,0,2,0,0.0088675597610242,M
A_Tale_of_Two_Cities,Jacques Five,1,0,1,0,0.007476369071974673,UNK
A_Tale_of_Two_Cities,Alexandre Manette,5,0,1,0,0.009672843426737373,M
A_Tale_of_Two_Cities,mamma,1,0,1,0,0.008556985812704594,UNK
A_Tale_of_Two_Cities,Ernest Defarge,1,0,1,0,0.0077285059274659704,M
A_Tale_of_Two_Cities,Rip,1,0,1,0,0.007833908647681959,UNK
A_Tale_of_Two_Cities,the Marquis St. Evrémonde,1,0,1,0,0.0077285059274659704,UNK
A_Tale_of_Two_Cities,Old Nick,1,0,1,0,0.007833908647681959,UNK
A_Tale_of_Two_Cities,Mrs. Lorry,1,0,1,0,0.007520659690458025,UNK
A_Tale_of_Two_Cities,Bully Stryver,0,1,0,1,0.007242421552648119,UNK
A_Tale_of_Two_Cities,Ladybird,13,0,2,0,0.011292898358322867,F
A_Tale_of_Two_Cities,Evrémonde,1,0,1,0,0.0077285059274659704,UNK
A_Tale_of_Two_Cities,Patriots,2,0,1,0,0.00821459030228382,UNK
A_Tale_of_Two_Cities,Tellson’s,1,0,1,0,0.007520659690458025,UNK
A_Tale_of_Two_Cities,Jacques,32,2,4,2,0.02428563308468041,M
A_Tale_of_Two_Cities,Mr. Cruncher!--Don’t,1,0,1,0,0.007560057964471295,UNK
A_Tale_of_Two_Cities,Miss Pross,38,76,6,17,0.028397391270840733,F
A_Tale_of_Two_Cities,Father,1,0,1,0,0.008556985812704594,UNK
A_Tale_of_Two_Cities,Samson,1,0,1,0,0.01756415427564326,M
Adam_Bede,Aunt,13,10,5,5,0.004785811248565336,UNK
Adam_Bede,Mr. Ryde,14,0,1,0,0.004176654393429199,M
Adam_Bede,Ralph,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Poyser,5,0,3,0,0.003949398137734527,UNK
Adam_Bede,King George,2,0,1,0,0.003239034043521845,M
Adam_Bede,Tom Tholer,0,3,0,2,0.003189246520737125,M
Adam_Bede,the French,4,0,1,0,0.0037060884536199742,UNK
Adam_Bede,Nelson,1,0,1,0,0.0033184570039578374,UNK
Adam_Bede,Dauphin,11,0,3,0,0.003831650690926515,UNK
Adam_Bede,Tom,1,0,1,0,0.003214140282129485,UNK
Adam_Bede,Poor Molly,0,2,0,1,0.003189246520737125,F
Adam_Bede,Munny,3,0,3,0,0.004288303522211305,UNK
Adam_Bede,Aunt Lydia,3,0,3,0,0.003743071438929123,F
Adam_Bede,Will Baker,1,0,1,0,0.003274691539705973,UNK
Adam_Bede,The Green Man,1,0,1,0,0.0034585114490705508,UNK
Adam_Bede,Will Maskery,26,0,7,0,0.006274636514228021,M
Adam_Bede,Arkwright,1,0,1,0,0.0033166441517004435,UNK
Adam_Bede,Vixen,17,1,2,1,0.004552316531976769,F
Adam_Bede,Methodisses,1,0,1,0,0.003214140282129485,UNK
Adam_Bede,iverything,1,0,1,0,0.0032205571395773846,UNK
Adam_Bede,Juno,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Moses,3,0,2,0,0.003357767371433055,M
Adam_Bede,Jim Wakefield,1,0,1,0,0.003323626571735692,UNK
Adam_Bede,Brimstone,1,0,1,0,0.003259775654500845,UNK
Adam_Bede,Mester Casson,1,0,1,0,0.0033106992336742916,UNK
Adam_Bede,Jesus,26,0,3,0,0.014520072420951024,M
Adam_Bede,Mr. Wesley,7,0,2,0,0.004316674518800256,M
Adam_Bede,Cousin Hetty,2,0,2,0,0.0038913735550491807,UNK
Adam_Bede,Mistress Bede,1,0,1,0,0.0033184570039578374,UNK
Adam_Bede,the Holly Bush,1,0,1,0,0.003641112658267749,UNK
Adam_Bede,Cap’n,1,0,1,0,0.0035356356869530223,UNK
Adam_Bede,brother Marlowe,4,0,1,0,0.003299096853411087,M
Adam_Bede,Carroll,10,4,4,3,0.0037981606258841484,M
Adam_Bede,Satchell,6,0,5,0,0.0034170397118248254,UNK
Adam_Bede,Lord,23,0,3,0,0.007609475602791139,M
Adam_Bede,Pug,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Ben,22,46,6,14,0.006895150458115049,M
Adam_Bede,Aunt Poyser,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Nature,2,0,2,0,0.0033222259306824146,F
Adam_Bede,God—‘Father,1,0,1,0,0.003372574089886232,UNK
Adam_Bede,Chowne,3,2,2,1,0.003694557940147106,UNK
Adam_Bede,Miss Lydia,4,6,2,4,0.0034060594236712586,F
Adam_Bede,the White Thorn,1,0,1,0,0.0032697856161611498,UNK
Adam_Bede,Mr. Ottley,2,0,1,0,0.003239034043521845,UNK
Adam_Bede,Chester,1,0,1,0,0.0033184570039578374,UNK
Adam_Bede,Judith,17,0,2,0,0.004404609503190978,F
Adam_Bede,Miss Irwine,3,4,3,4,0.00414275086677607,UNK
Adam_Bede,Parson Irwine,1,0,1,0,0.003339055326365451,UNK
Adam_Bede,Dent,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Mrs. Poyser?—thinking,1,0,1,0,0.0033184570039578374,UNK
Adam_Bede,Eve,1,0,1,0,0.003274691539705973,F
Adam_Bede,Christians,1,0,1,0,0.003214140282129485,UNK
Adam_Bede,Betty,1,0,1,0,0.003214140282129485,F
Adam_Bede,Methody,2,0,1,0,0.0034440417826637625,UNK
Adam_Bede,Mr. Poyser,50,163,8,33,0.0069463500464926435,M
Adam_Bede,Mr.,2,0,2,0,0.003408798746601907,UNK
Adam_Bede,Seth,134,192,15,21,0.02994040179282253,M
Adam_Bede,Tim,4,3,3,2,0.005674648538725884,M
Adam_Bede,Mrs. Best,4,0,4,0,0.0035470924503470764,UNK
Adam_Bede,Hetty,301,97,16,22,0.03073337973132173,F
Adam_Bede,Gyp,15,3,5,2,0.004132878401237863,M
Adam_Bede,the Poysers,18,1,9,1,0.005265838694805555,UNK
Adam_Bede,Mester Holdsworth,1,0,1,0,0.0032254711774528,UNK
Adam_Bede,Hayslope,1,0,1,0,0.003259775654500845,UNK
Adam_Bede,Mrs. Poyser,46,295,13,58,0.008639964242886645,F
Adam_Bede,de whittawd,1,0,1,0,0.003214140282129485,UNK
Adam_Bede,the Calvinists,1,0,1,0,0.003259775654500845,UNK
Adam_Bede,Mr. Gedge,1,0,1,0,0.003214140282129485,M
Adam_Bede,Godmamma,2,0,1,0,0.003350324711585175,UNK
Adam_Bede,Ye’ll ne’er,1,0,1,0,0.0032205571395773846,UNK
Adam_Bede,St. Paul,3,0,2,0,0.0036375474085770746,M
Adam_Bede,cliverer,1,0,1,0,0.0033166441517004435,UNK
Adam_Bede,Jacob,6,0,4,0,0.0038151031769228217,UNK
Adam_Bede,old Æschylus,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,allays,4,0,3,0,0.003320550814465099,UNK
Adam_Bede,Sally,4,0,3,0,0.004116089150802422,F
Adam_Bede,Michaelmas,5,0,3,0,0.0033502768354450006,UNK
Adam_Bede,the Donnithorne Arms,1,0,1,0,0.003339055326365451,UNK
Adam_Bede,Dandad,1,0,1,0,0.0036221086267157554,UNK
Adam_Bede,God,138,3,14,2,0.02170047700666745,M
Adam_Bede,Donna,3,0,2,0,0.003322396892181363,UNK
Adam_Bede,Old Leisure,7,0,1,0,0.003682950457083162,M
Adam_Bede,Ben Cranage,3,0,2,0,0.003357767371433055,UNK
Adam_Bede,Squire Donnithorne,5,0,2,0,0.003881578363496434,M
Adam_Bede,Nemesis,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Billy Taft,1,0,1,0,0.003274691539705973,UNK
Adam_Bede,Jove,2,0,2,0,0.0032972481993296405,UNK
Adam_Bede,Sandy Jim,2,5,2,4,0.006787235704678509,M
Adam_Bede,Mr. Irwine,63,223,8,52,0.0072061777269096725,M
Adam_Bede,Martin Poyser,23,54,9,21,0.00853607905520465,M
Adam_Bede,Methodist,4,0,4,0,0.0034533807319543012,UNK
Adam_Bede,Three Merry Mowers,1,0,1,0,0.003274691539705973,UNK
Adam_Bede,Mester Burge,2,0,2,0,0.00337036594520571,UNK
Adam_Bede,Rachel,15,0,5,0,0.004907916634921991,F
Adam_Bede,Godmother,1,0,1,0,0.0032330358153922203,UNK
Adam_Bede,Methodists,2,0,2,0,0.0034431032236499513,UNK
Adam_Bede,Mr. Casson,12,23,3,14,0.00405360394240852,M
Adam_Bede,Chad Cranage,5,1,4,1,0.004082494212873698,M
Adam_Bede,Dolly,3,0,2,0,0.0033616154071048235,F
Adam_Bede,Mrs. Irwine,10,34,5,16,0.004220462950860038,F
Adam_Bede,Mester Massey,13,0,6,0,0.004268785167204748,M
Adam_Bede,Bravo,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Bessy,17,2,6,1,0.00578016554902379,F
Adam_Bede,poor creatur,1,0,1,0,0.003259775654500845,UNK
Adam_Bede,old “ Feyther Taft,1,0,1,0,0.0034585114490705508,M
Adam_Bede,Mills,18,1,6,1,0.005130067164519585,M
Adam_Bede,But”—Adam,1,0,1,0,0.0032330358153922203,UNK
Adam_Bede,Lady Day,1,0,1,0,0.0032947633475139244,UNK
Adam_Bede,Conference,1,0,1,0,0.0033217331800825464,UNK
Adam_Bede,Joshua,17,38,4,19,0.005428866389790462,M
Adam_Bede,Old Harry,4,0,3,0,0.00333037889021593,UNK
Adam_Bede,Baby,1,0,1,0,0.003214140282129485,UNK
Adam_Bede,Miss Lyddy,11,0,3,0,0.004117525503847682,F
Adam_Bede,Gentleman Wakefield,1,0,1,0,0.003323626571735692,UNK
Adam_Bede,Belike,2,0,2,0,0.0033403147499248696,UNK
Adam_Bede,Mr. Bede,7,0,3,0,0.006149827197118636,UNK
Adam_Bede,Esau,2,0,2,0,0.0034431032236499513,UNK
Adam_Bede,Jack,1,0,1,0,0.003274691539705973,UNK
Adam_Bede,Rattler,2,0,1,0,0.003882024853168919,UNK
Adam_Bede,Dear Hetty,4,0,1,0,0.004266306234070827,UNK
Adam_Bede,Gil Tranter,1,0,1,0,0.003259775654500845,UNK
Adam_Bede,Lady,2,0,2,0,0.003319657108906284,UNK
Adam_Bede,Arthur,90,189,9,36,0.009738452255758218,M
Adam_Bede,Pee,1,0,1,0,0.0033184570039578374,UNK
Adam_Bede,Bridget,3,0,2,0,0.0048841013595799865,F
Adam_Bede,Miss Hetty,1,0,1,0,0.0032697856161611498,UNK
Adam_Bede,Salkeld,1,0,1,0,0.0035356356869530223,UNK
Adam_Bede,Treddles’on,2,0,2,0,0.0033974678512785914,UNK
Adam_Bede,Mr. West,1,0,1,0,0.003214140282129485,UNK
Adam_Bede,Thias,6,0,5,0,0.003453789512593755,UNK
Adam_Bede,Makeshift,1,0,1,0,0.003259775654500845,UNK
Adam_Bede,Captain Donnithorne,22,56,7,26,0.005305772688253622,M
Adam_Bede,Lisbeth,20,138,3,18,0.005084372784887115,F
Adam_Bede,ull niver,2,0,2,0,0.0032567817962930595,UNK
Adam_Bede,Alick,8,2,4,2,0.003613182264763665,M
Adam_Bede,nat’ral,1,0,1,0,0.0033106992336742916,UNK
Adam_Bede,Uncle,2,0,2,0,0.0034431032236499513,UNK
Adam_Bede,Tommy,12,6,4,3,0.003778402993799004,M
Adam_Bede,poor D’Oyley,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Luke Britton,0,1,0,1,0.003189246520737125,UNK
Adam_Bede,Mr. Blick,1,0,1,0,0.0033106992336742916,UNK
Adam_Bede,Mother’ll,1,0,1,0,0.003214140282129485,UNK
Adam_Bede,Trouble,1,0,1,0,0.003323626571735692,UNK
Adam_Bede,Matthias Bede,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Choyce,1,0,1,0,0.0032697856161611498,UNK
Adam_Bede,Nancy,12,2,8,1,0.007874944718008323,F
Adam_Bede,Treddleston,3,0,3,0,0.0034666733864068587,UNK
Adam_Bede,Meg,8,0,3,0,0.004128433909612885,F
Adam_Bede,Sister Allen,1,0,1,0,0.003372574089886232,UNK
Adam_Bede,Old Joshway,0,6,0,4,0.003189246520737125,UNK
Adam_Bede,Anger,1,0,1,0,0.0032330358153922203,UNK
Adam_Bede,Adam,407,601,23,60,0.04988110666031617,M
Adam_Bede,Bartle,45,92,8,26,0.009248533994366672,M
Adam_Bede,Bony,6,0,3,0,0.003867931087787032,M
Adam_Bede,Tholer,2,0,2,0,0.003291086273341104,UNK
Adam_Bede,Easter,1,0,1,0,0.003214140282129485,UNK
Adam_Bede,Tradgett,2,0,1,0,0.0032768251100473156,UNK
Adam_Bede,Gawaine,3,1,2,1,0.0035905608532900033,M
Adam_Bede,Mum Taft,0,1,0,1,0.003189246520737125,M
Adam_Bede,St. Catherine,1,0,1,0,0.0032697856161611498,UNK
Adam_Bede,Jonathan Burge,14,2,3,1,0.004126266646513582,M
Adam_Bede,Mrs. Pomfret,8,0,3,0,0.003855627267999688,F
Adam_Bede,Mike Holdsworth,3,0,3,0,0.0034303803622150863,M
Adam_Bede,Lawks,1,0,1,0,0.003830547654840314,UNK
Adam_Bede,Colonel Donnithorne,2,0,2,0,0.0033922623138462663,UNK
Adam_Bede,Mester Irwine,5,0,3,0,0.0036607182123370237,M
Adam_Bede,hanna,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Growler,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Mr. Craig,19,28,7,14,0.004256151555625352,M
Adam_Bede,Scotch,1,0,1,0,0.003323626571735692,UNK
Adam_Bede,John Olding,1,0,1,0,0.0034585114490705508,UNK
Adam_Bede,the Miss Irwines,3,0,2,0,0.0033664316744851635,UNK
Adam_Bede,Broxton,2,0,2,0,0.0033035649491559398,UNK
Adam_Bede,Mrs. Fletcher,3,0,2,0,0.0033766583464195274,F
Adam_Bede,Mother,77,0,15,0,0.01559248747695045,F
Adam_Bede,Bradwell,2,0,1,0,0.0032768251100473156,UNK
Adam_Bede,Mr. Thurle,4,0,2,0,0.0033114833569531953,M
Adam_Bede,Poor Bessy,1,0,1,0,0.003372574089886232,F
Adam_Bede,Mercy,1,0,1,0,0.0032254711774528,UNK
Adam_Bede,the Bedes,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,the Wesleyans,1,0,1,0,0.003259775654500845,UNK
Adam_Bede,Pym,3,0,2,0,0.003623214276263212,M
Adam_Bede,Dalton,1,0,1,0,0.0032330358153922203,M
Adam_Bede,Snowfield,1,0,1,0,0.003259775654500845,UNK
Adam_Bede,Ne’er,2,0,2,0,0.0034999717208495503,UNK
Adam_Bede,Miss Bosanquet,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Knowles,1,0,1,0,0.003274691539705973,UNK
Adam_Bede,Martin Poyser’s,1,0,1,0,0.0032330358153922203,UNK
Adam_Bede,John,1,8,1,6,0.003259775654500845,M
Adam_Bede,the Scantlands,2,0,2,0,0.00329467937755351,UNK
Adam_Bede,Sarah Williamson,1,0,1,0,0.0032167091039056158,F
Adam_Bede,Bessy—“Ah,1,0,1,0,0.003372574089886232,UNK
Adam_Bede,David,4,0,2,0,0.005347443336184875,M
Adam_Bede,Mr. Massey,20,0,4,0,0.005503139056696899,UNK
Adam_Bede,Britannia,1,0,1,0,0.0032330358153922203,UNK
Adam_Bede,Father,22,0,7,0,0.009543340496145579,M
Adam_Bede,Æsop,1,0,1,0,0.0032947633475139244,UNK
Adam_Bede,Molly,37,6,7,3,0.004526727035657674,F
Adam_Bede,Mrs. Bede,10,0,3,0,0.004094581156334341,F
Adam_Bede,Miss Kate,4,1,3,1,0.003661334515851723,F
Adam_Bede,Totty,30,25,7,10,0.012730504353274132,F
Adam_Bede,Bill,5,0,4,0,0.0034993487484859956,M
Adam_Bede,Josh Tod,1,0,1,0,0.003259775654500845,UNK
Adam_Bede,Saviour,4,0,2,0,0.004180368874886508,UNK
Adam_Bede,Godwin,1,0,1,0,0.0032697856161611498,UNK
Adam_Bede,Joseph,1,0,1,0,0.0032167091039056158,UNK
Adam_Bede,Dinah,372,250,18,40,0.05393214525118713,F
Adam_Bede,Lord Dacey,1,0,1,0,0.003214140282129485,UNK
Almayer's_Folly,Netherlands,0,1,0,1,0.010822666646908313,UNK
Almayer's_Folly,Hallo,1,0,1,0,0.011902991401892521,UNK
Almayer's_Folly,Mem Putih,2,0,1,0,0.012150832730914767,UNK
Almayer's_Folly,Ford,2,17,2,5,0.02160475268374067,M
Almayer's_Folly,Abdulla,8,5,4,3,0.020601514089641042,M
Almayer's_Folly,Mr. Vinck,0,2,0,2,0.010822666646908313,M
Almayer's_Folly,Mahmat,6,14,3,7,0.01676208779189151,M
Almayer's_Folly,Babalatchi,44,87,9,18,0.06797158789826534,M
Almayer's_Folly,Nina,67,31,5,10,0.08556350401557998,F
Almayer's_Folly,Datu Besar,1,0,1,0,0.011759693344717114,UNK
Almayer's_Folly,CHAPTER IX,0,1,0,1,0.010822666646908313,UNK
Almayer's_Folly,the Rajah,11,0,4,0,0.01935239467168316,M
Almayer's_Folly,Ada,3,0,3,0,0.0139913586750385,UNK
Almayer's_Folly,Lakamba,11,51,3,9,0.024920157642632768,M
Almayer's_Folly,Real Soldat,1,0,1,0,0.011497199698079632,UNK
Almayer's_Folly,"Babalatchi--""what",1,0,1,0,0.01148674968891154,UNK
Almayer's_Folly,the Dutch,9,0,4,0,0.023384454918486862,UNK
Almayer's_Folly,Mother,1,0,1,0,0.011759693344717114,UNK
Almayer's_Folly,the Arabs,2,0,1,0,0.015514791205231287,UNK
Almayer's_Folly,Jack,1,0,1,0,0.011497199698079632,UNK
Almayer's_Folly,Inchi Dain,1,0,1,0,0.011759693344717114,UNK
Almayer's_Folly,the Tuan Putih,4,1,1,1,0.019179801725387875,UNK
Almayer's_Folly,Taminah,7,8,4,5,0.019485832580166153,M
Almayer's_Folly,Sambir,1,1,1,1,0.02002216150281426,UNK
Almayer's_Folly,Hudig,1,0,1,0,0.015422414074861286,UNK
Almayer's_Folly,Chelakka,1,0,1,0,0.013168728926069798,UNK
Almayer's_Folly,Reshid,4,2,2,2,0.014045786144868552,M
Almayer's_Folly,Hai,3,0,2,0,0.013112045259032992,UNK
Almayer's_Folly,Tuan,3,0,2,0,0.016451817903040088,UNK
Almayer's_Folly,Dain,90,41,7,10,0.10078406868306976,M
Almayer's_Folly,Lingard,1,0,1,0,0.015422414074861286,M
Almayer's_Folly,God,1,0,1,0,0.01184035705486727,UNK
Almayer's_Folly,Jim - Eng,1,1,1,1,0.011902991401892521,M
Almayer's_Folly,Ali,2,16,1,10,0.012696720042525918,M
Almayer's_Folly,Tuan Almayer,11,0,4,0,0.028468042577384275,UNK
Almayer's_Folly,"Almayer--""and",1,0,1,0,0.01184035705486727,UNK
Almayer's_Folly,Mem Almayer,3,0,3,0,0.01309830943789166,UNK
Almayer's_Folly,Arab,1,0,1,0,0.013168728926069798,UNK
Almayer's_Folly,Allah,2,0,2,0,0.012514890106038588,UNK
Almayer's_Folly,Kaspar,5,0,3,0,0.024056864408400276,UNK
Almayer's_Folly,Bali,1,0,1,0,0.01148674968891154,UNK
Almayer's_Folly,the Orang Blanda,7,0,5,0,0.017829391918177014,UNK
Almayer's_Folly,Bulangi,3,0,2,0,0.014496895010076252,M
Almayer's_Folly,Joseph Conrad,0,1,0,1,0.010822666646908313,M
Almayer's_Folly,Almayer,43,90,11,19,0.09921392137743756,F
Almayer's_Folly,Bah,1,0,1,0,0.011759693344717114,UNK
Almayer's_Folly,Ranee,1,0,1,0,0.011759693344717114,UNK
Armadale,Hunger,1,0,1,0,0.005623481038083278,UNK
Armadale,MARIA OLDERSHAW,9,0,3,0,0.004608657383445603,UNK
Armadale,the late Stephen Blanchard,1,0,1,0,0.004452731243316481,UNK
Armadale,Heads,2,0,1,0,0.004551892784741217,UNK
Armadale,Susan,8,0,1,0,0.0051254607057740304,F
Armadale,Mr. Waldron,8,0,1,0,0.004795704413449413,M
Armadale,Shivering,1,0,1,0,0.0043825690717477625,UNK
Armadale,Sir John,8,0,3,0,0.004679053296276487,M
Armadale,DEAR MADAM,25,0,1,0,0.0049073433281673585,UNK
Armadale,Mrs. Waldron,8,0,1,0,0.004795704413449413,F
Armadale,Mr. Darch--,1,0,1,0,0.004428465569311878,UNK
Armadale,Monday,1,0,1,0,0.0043825690717477625,UNK
Armadale,Mrs.,2,0,2,0,0.004524060222817348,UNK
Armadale,Benjamin,0,1,0,1,0.004360703477730279,UNK
Armadale,Principally Women,1,0,1,0,0.004428465569311878,UNK
Armadale,Allan the Fair,2,0,1,0,0.0044044346657652455,M
Armadale,Grubb,1,0,1,0,0.004456298131235748,UNK
Armadale,Nine o’clock.--I,1,0,1,0,0.0043825690717477625,UNK
Armadale,Meshach,1,0,1,0,0.004456298131235748,UNK
Armadale,Eleanor,1,0,1,0,0.004456298131235748,UNK
Armadale,William,13,0,3,0,0.005545557150948454,UNK
Armadale,Is?”--he,1,0,1,0,0.004428465569311878,UNK
Armadale,Armadale--,2,0,2,0,0.004436944188712654,UNK
Armadale,Miss Blanchard,28,0,5,0,0.007109209781574542,F
Armadale,BEETHOVEN,1,0,1,0,0.004383885837246227,UNK
Armadale,Tails,2,0,2,0,0.004524060222817348,UNK
Armadale,V. THE SHADOW OF THE FUTURE,2,0,2,0,0.004554943939832742,UNK
Armadale,HON’D SIR,3,0,1,0,0.0044263002597827285,UNK
Armadale,Mr. Mack,0,1,0,1,0.004360703477730279,UNK
Armadale,Hang,1,0,1,0,0.004456298131235748,UNK
Armadale,Pedgift Senior,59,202,5,12,0.007487063994637189,M
Armadale,Ali,1,0,1,0,0.004456298131235748,UNK
Armadale,Drops,2,0,1,0,0.0044044346657652455,UNK
Armadale,Mother Oldershaw,31,0,5,0,0.005722085613925909,F
Armadale,Christendom,1,0,1,0,0.004452731243316481,UNK
Armadale,Young Pedgift,1,40,1,8,0.0045360914064514505,M
Armadale,Madeira,1,0,1,0,0.004428465569311878,UNK
Armadale,Richard,12,0,2,0,0.005340843948252687,M
Armadale,Miserable,1,0,1,0,0.004428465569311878,UNK
Armadale,Jupiter,2,0,2,0,0.004524060222817348,UNK
Armadale,Love,3,0,2,0,0.004427617025281194,UNK
Armadale,Cab,1,0,1,0,0.0044571094031349056,UNK
Armadale,Gently,1,0,1,0,0.004456298131235748,UNK
Armadale,Mrs. Jezebel,1,0,1,0,0.004383885837246227,UNK
Armadale,Chance,2,0,2,0,0.004478163725253231,UNK
Armadale,the Blanchards,4,0,1,0,0.004578203945589846,UNK
Armadale,Neelie,94,87,8,11,0.00898917653476003,F
Armadale,Mrs. Blanchard,24,0,3,0,0.00696559898941064,F
Armadale,Jemmy,5,0,1,0,0.004632579062554738,UNK
Armadale,Mrs. Oldershaw,26,212,4,27,0.005781342269216328,F
Armadale,the Broads,1,0,1,0,0.004456298131235748,UNK
